ECN_CODE,PLNTT_CODE_SHORT,PLNTT_CODE,BRC_CODE_short,BRC_CODE,BRC_CONCEPT,NBN,ECN_name_plus_extras,BRC_NAME,PLABRYATT_VTA NAME,DESC_ABBR,GROWTH_STAGE,PHYLUM,TX_LV_ECN,TX_LV_BRC_PLNTT,PLANT_TYPE,Tjan,Tjul,Prec,E1,E2,L,F,R,N,S,HM,Ord,FamA,VTR Taxon name,Competitor,Ruderal,Stress Tolerant,BRC V PLNATT,match comment
1621,0820_189,0820_189,Bry_189,Bry_189,Bry_189,,Dicranella varia,Dicranella varia,Dicranella varia,,,bryophyte,spp,spp,,3.6,14.9,1011,5,6,7,5,7,4,0,3,Dicr,,NA,NA,NA,NA,match,
1629,0820_197,0820_197,Bry_197,Bry_197,Bry_197,,Dicranum bonjeani,Dicranum bonjeanii,Dicranum bonjeanii,,,bryophyte,spp,spp,,3.2,14.2,1208,5,6,7,7,5,2,0,0,Dicr,,NA,NA,NA,NA,match,
1632,0820_200,0820_200,,,,,Dicranum flagellare,,Dicranum flagellare,,,bryophyte,spp,spp,,3.4,16,816,5,6,4,4,3,3,0,0,Dicr,,NA,NA,NA,NA,match,
1635,0820_203,0820_203,Bry_203,Bry_203,Bry_203,,Dicranum majus,Dicranum majus,Dicranum majus,,,bryophyte,spp,spp,,3.1,13.9,1357,5,6,4,6,3,2,0,0,Dicr,,NA,NA,NA,NA,match,
1637,0820_205,0820_205,Bry_205,Bry_205,Bry_205,,Dicranum polysetum,Dicranum polysetum,Dicranum polysetum,,,bryophyte,spp,spp,,3.2,15.3,779,4,6,5,5,3,2,0,0,Dicr,,NA,NA,NA,NA,match,
1638,0820_206,0820_206,Bry_206,Bry_206,Bry_206,,Dicranum scoparium,Dicranum scoparium,Dicranum scoparium,dicr scopa,,bryophyte,spp,spp,,3.4,14.4,1150,3,6,6,5,3,2,0,2,Dicr,,NA,NA,NA,NA,match,
2113,0810_747,0810_747,Bry_747,Bry_747,Bry_747,,Diplophyllum albicans,Diplophyllum albicans,Diplophyllum albicans,diplop albic,,bryophyte,spp,spp,,3.3,14,1286,5,2,5,6,2,1,0,3,Jung,,NA,NA,NA,NA,match,
1649,0820_216,0820_216,Bry_216,Bry_216,Bry_216,,Ditrichum flexicaule,Ditrichum flexicaule s.l.,Ditrichum flexicaule s.l.,,,bryophyte,spp,spp,,3.2,14.1,1231,6,6,7,5,7,2,0,0,Dicr,,NA,NA,NA,NA,match,
7009,0820_1348,0820_1348,,,,,Ditrichum gracile,,Ditrichum gracile,,,bryophyte,spp,spp,,3.4,14.5,1221,5,6,7,5,7,2,0,0,Dicr,,NA,NA,NA,NA,match,
1650,0820_217,0820_217,Bry_217,Bry_217,Bry_217,,Ditrichum heteromallum,Ditrichum heteromallum,Ditrichum heteromallum,,,bryophyte,spp,spp,,2.9,13.7,1447,5,3,5,6,3,2,0,0,Dicr,,NA,NA,NA,NA,match,
3266,0820_226.1,0820_226.1,,,,,Drepanocladus revolvens var. intermedius,,Drepanocladus cossonii,,,bryophyte,subsp,spp,,3.3,14,1323,2,6,8,8,7,2,0,0,Hypn,,NA,NA,NA,NA,resolved,matched to NBN preferred
1665,0820_233,0820_233,,,,,Encalypta streptocarpa,,Encalypta streptocarpa,,,bryophyte,spp,spp,,3.2,14.4,1195,5,5,6,4,8,2,0,1,Enca,,NA,NA,NA,NA,match,
1667,0820_235,0820_235,Bry_235,Bry_235,Bry_235,,Entodon concinnus,Entodon concinnus,Entodon concinnus,,,bryophyte,spp,spp,,3.4,14.5,1120,4,6,8,4,8,2,0,0,Hypn,,NA,NA,NA,NA,match,
1591,0820_156,0820_156,Bry_156,Bry_156,Bry_156,,Cirriphyllum crassinervium,Cirriphyllum crassinervium,Eurhynchium crassinervium,,,bryophyte,spp,spp,,3.7,15.2,1000,7,3,4,6,7,5,0,0,Hypn,,NA,NA,NA,NA,resolved,matched to NBN preferred
1682,0820_256,0820_256,Bry_256,Bry_256,Bry_256,,Eurhynchium swartzii,Oxyrrhynchium hians,Eurhynchium hians,eurh swart,,bryophyte,spp,spp,,3.6,15,991,7,6,6,5,6,6,0,0,Hypn,,NA,NA,NA,NA,resolved,reverted to old
1677,0820_249,0820_249,Bry_249,Bry_249,Bry_249,,Eurhynchium praelongum,Kindbergia praelonga,Eurhynchium praelongum,eurh prael,,bryophyte,spp,spp,,3.5,14.6,1076,7,3,5,6,5,5,1,1,Hypn,,NA,NA,NA,NA,resolved,matched to NBN preferred
1680,0820_254,0820_254,,,,,Eurhynchium speciosum,,Eurhynchium speciosum,,,bryophyte,spp,spp,,4.1,15.8,850,7,3,5,8,7,7,0,0,Hypn,,NA,NA,NA,NA,match,
1681,0820_255,0820_255,Bry_255,Bry_255,Bry_255,,Eurhynchium striatum,Eurhynchium striatum,Eurhynchium striatum,eurh stria,,bryophyte,spp,spp,,3.6,14.7,1100,7,3,4,6,6,5,0,0,Hypn,,NA,NA,NA,NA,match,
1683,0820_257,0820_257,Bry_257,Bry_257,Bry_257,,Fissidens adianthoides,Fissidens adianthoides,Fissidens adianthoides,fiss adian,,bryophyte,spp,spp,,3.3,14.1,1267,5,6,7,7,6,2,0,0,Dicr,,NA,NA,NA,NA,match,
1688,0820_262,0820_262,Bry_262,Bry_262,Bry_262,,Fissidens cristatus,Fissidens dubius,Fissidens dubius,fiss crist,,bryophyte,spp,spp,,3.4,14.3,1268,7,3,7,4,7,2,0,0,Dicr,,NA,NA,NA,NA,match,
1692,0820_269,0820_269,Bry_269,Bry_269,Bry_269,,Fissidens osmundoides,Fissidens osmundoides,Fissidens osmundoides,,,bryophyte,spp,spp,,2.7,13,1650,2,6,7,7,5,2,0,0,Dicr,,NA,NA,NA,NA,match,
1695,0820_274,0820_274,Bry_274,Bry_274,Bry_274,,Fissidens taxifolius,Fissidens taxifolius,Fissidens taxifolius,fiss taxif,,bryophyte,spp,spp,,3.5,14.8,1075,8,3,4,5,7,5,0,0,Dicr,,NA,NA,NA,NA,match,
3124,0810_756,0810_756,Bry_756,Bry_756,Bry_756,,Fossombronia crozalsii,Fossombronia mittenii,Fossombronia crozalsii,,,bryophyte,spp,spp,,3.3,15.9,793,9,1,6,7,5,4,0,0,Foss,,NA,NA,NA,NA,resolved,is BRC name correct?  Doesn't exist I think
2126,0810_764,0810_764,Bry_764,Bry_764,Bry_764,,Frullania dilatata,Frullania dilatata,Frullania dilatata,,,bryophyte,spp,spp,,3.6,14.6,1144,8,5,6,4,6,4,1,0,Pore,,NA,NA,NA,NA,match,
2130,0810_768,0810_768,Bry_768,Bry_768,Bry_768,,Frullania tamarisci,Frullania tamarisci,Frullania tamarisci,,,bryophyte,spp,spp,,3.4,13.9,1339,5,2,6,5,4,2,1,0,Pore,,NA,NA,NA,NA,match,
1702,0820_284,0820_284,Bry_284,Bry_284,Bry_284,,Funaria hygrometrica,Funaria hygrometrica,Funaria hygrometrica,,,bryophyte,spp,spp,,3.5,14.9,1034,6,6,7,5,6,7,0,1,Funa,,NA,NA,NA,NA,match,
7012,0820_1808,0820_1808,,,,,Grimmia lisae,,Grimmia lisae,,,bryophyte,spp,spp,,5.5,15.3,1105,8,3,7,3,6,3,0,0,Grim,,NA,NA,NA,NA,match,
2133,0810_772,0810_772,Bry_772,Bry_772,Bry_772,,Gymnocolea inflata,Gymnocolea inflata,Gymnocolea inflata,,,bryophyte,spp,spp,,3.1,14.1,1266,5,6,7,7,1,1,0,3,Jung,,NA,NA,NA,NA,match,
1746,0820_331,0820_331,Bry_331,Bry_331,Bry_331,,Heterocladium heteropterum,Heterocladium heteropterum,Heterocladium heteropterum,,,bryophyte,spp,spp,,3.2,13.8,1460,7,2,3,6,4,3,0,0,Hypn,,NA,NA,NA,NA,match,
1562,0820_126,0820_126,Bry_126,Bry_126,Bry_126,,Homalothecium lutescens,Homalothecium lutescens,Homalothecium lutescens,homa lutes,,bryophyte,spp,spp,,3.7,15,969,8,3,8,3,8,2,0,1,Hypn,,NA,NA,NA,NA,match,
1749,0820_335,0820_335,,,,,Hookeria lucens,,Hookeria lucens,,,bryophyte,spp,spp,,3.4,13.9,1375,7,2,3,7,5,4,0,0,Hook,,NA,NA,NA,NA,match,
1756,0820_342,0820_342,Bry_342,Bry_342,Bry_342,,Hygrohypnum ochraceum,Hygrohypnum ochraceum,Hygrohypnum ochraceum,,,bryophyte,spp,spp,,2.6,13.4,1509,2,6,5,10,4,3,0,0,Hypn,,NA,NA,NA,NA,match,
1761,0820_346,0820_346,Bry_346,Bry_346,Bry_346,,Hylocomium splendens,Hylocomium splendens,Hylocomium splendens,hylo splen,,bryophyte,spp,spp,,3.2,13.9,1271,3,6,6,5,4,2,0,2,Hypn,,NA,NA,NA,NA,match,
1766,0820_3901,0820_3901,Bry_4143,Bry_4143,Bry_4143,,Hypnum cupressiforme,Hypnum cupressiforme,Hypnum cupressiforme,hypn cupre,,bryophyte,spp,spp,,3.4,14.6,1098,6,6,6,4,4,4,0,1,Hypn,,NA,NA,NA,NA,match,
2674,0820_3901,0820_3901,Bry_351.6,Bry_351.6,Bry_351.6,,Hypnum cupressiforme ssp  resupinatum,Hypnum cupressiforme var. resupinatum,Hypnum cupressiforme,,,bryophyte,subsp,spp,,3.4,14.6,1098,6,6,6,4,4,4,0,1,Hypn,,NA,NA,NA,NA,resolved,matched to spp not subsp
3272,0820_351.1,0820_351.1,Bry_351.1,Bry_351.1,Bry_351.1,,Hypnum cupressiforme var cupressiforme,Hypnum cupressiforme var. cupressiforme,Hypnum cupressiforme var. cupressiforme,,,bryophyte,subsp,subsp,,3.4,14.6,1098,6,6,6,4,4,4,0,1,Hypn,,NA,NA,NA,NA,match,
1768,0820_353,0820_353,,,,,Hypnum imponens,,Hypnum imponens,,,bryophyte,spp,spp,,2.8,14.4,1170,7,3,8,7,1,1,0,0,Hypn,,NA,NA,NA,NA,match,
2695,0820_351.2,0820_351.2,Bry_351.2,Bry_351.2,Bry_351.2,,Hypnum jutlandicum,Hypnum jutlandicum,Hypnum jutlandicum,hypn jutla,,bryophyte,spp,spp,,3.4,14.2,1206,7,2,6,5,2,2,0,1,Hypn,,NA,NA,NA,NA,match,
3273,0820_351.4,0820_351.4,Bry_351.8,Bry_351.8,Bry_351.8,,Hypnum cupressiforme var lacunosum,Hypnum cupressiforme var. lacunosum,Hypnum lacunosum,,,bryophyte,subsp,spp,,3.5,14.6,1118,6,6,7,4,6,2,0,2,Hypn,,NA,NA,NA,NA,resolved,matched to spp not subsp
1777,0820_363,0820_363,Bry_363,Bry_363,Bry_363,,Isothecium myurum,Isothecium alopecuroides,Isothecium alopecuroides,,,bryophyte,spp,spp,,3.4,14.5,1159,5,3,4,6,6,5,0,0,Hypn,,NA,NA,NA,NA,match,
1776,0820_362,0820_362,Bry_362,Bry_362,Bry_362,,Isothecium myosuroides,Isothecium myosuroides,Isothecium myosuroides,,,bryophyte,spp,spp,,3.4,14.4,1178,5,2,4,6,4,3,0,0,Hypn,,NA,NA,NA,NA,match,
2302,0810_947,0810_947,Bry_947,Bry_947,Bry_947,,Jungermannia atrovirens,Jungermannia atrovirens,Jungermannia atrovirens,,,bryophyte,spp,spp,,2.7,13.5,1419,3,3,5,8,6,3,0,0,Jung,,NA,NA,NA,NA,match,
2299,0810_944,0810_944,Bry_944,Bry_944,Bry_944,,Jungermannia pumila,Jungermannia pumila,Jungermannia pumila,,,bryophyte,spp,spp,,2.7,13.4,1503,3,6,4,8,5,2,0,0,Jung,,NA,NA,NA,NA,match,
2164,0810_808,0810_808,Bry_808,Bry_808,Bry_808,,Kurzia pauciflora,Kurzia pauciflora,Kurzia pauciflora,,,bryophyte,spp,spp,,3.3,13.8,1404,5,2,7,9,1,1,0,0,Jung,,NA,NA,NA,NA,match,
2163,0810_807,0810_807,Bry_807,Bry_807,Bry_807,,Lepidozia reptans,Lepidozia reptans,Lepidozia reptans,,,bryophyte,spp,spp,,3.2,14.2,1262,5,6,3,6,2,2,0,0,Jung,,NA,NA,NA,NA,match,
1782,0820_368,0820_368,Bry_368,Bry_368,Bry_368,,Leptodontium flexifolium,Leptodontium flexifolium,Leptodontium flexifolium,,,bryophyte,spp,spp,,2.7,13.7,1375,7,1,7,4,2,2,0,0,Pott,,NA,NA,NA,NA,match,
1786,0820_374,0820_374,Bry_374,Bry_374,Bry_374,,Leucobryum glaucum,Leucobryum glaucum,Leucobryum glaucum,,,bryophyte,spp,spp,,3.2,14,1333,7,3,5,6,2,2,0,0,Dicr,,NA,NA,NA,NA,match,
2167,0810_1056,0810_1056,Bry_1056,Bry_1056,Bry_1056,,Lophocolea bidentata,Lophocolea bidentata,Lophocolea bidentata,lophoc biden,,bryophyte,spp,spp,,3.4,14.6,1094,7,3,5,6,4,3,0,1,Jung,,NA,NA,NA,NA,match,
2168,0810_1056,0810_1056,Bry_1056,Bry_1056,Bry_1056,,Lophocolea cuspidata,Lophocolea bidentata,Lophocolea bidentata,,,bryophyte,spp,spp,,3.4,14.6,1094,7,3,5,6,4,3,0,1,Jung,,NA,NA,NA,NA,match,
2170,0810_814,0810_814,Bry_814,Bry_814,Bry_814,,Lophocolea heterophylla,Lophocolea heterophylla,Lophocolea heterophylla,,,bryophyte,spp,spp,,3.6,15.4,907,7,6,4,5,4,5,0,0,Jung,,NA,NA,NA,NA,match,
2172,0810_816,0810_816,Bry_816,Bry_816,Bry_816,,Lophozia bicrenata,Lophozia bicrenata,Lophozia bicrenata,,,bryophyte,spp,spp,,3.3,14.6,1182,5,6,6,4,3,1,0,2,Jung,,NA,NA,NA,NA,match,
2171,0810_815,0810_815,Bry_815,Bry_815,Bry_815,,Lophozia sudetica,Lophozia sudetica,Lophozia sudetica,,,bryophyte,spp,spp,,1.8,12.7,1745,2,6,6,5,2,1,0,0,Jung,,NA,NA,NA,NA,match,
2180,0810_824,0810_824,Bry_824,Bry_824,Bry_824,,Lophozia ventricosa,Lophozia ventricosa,Lophozia ventricosa,lophoz ventr,,bryophyte,spp,spp,,3,13.8,1334,3,3,5,6,2,2,0,1,Jung,,NA,NA,NA,NA,match,
2183,0810_827,0810_827,Bry_827,Bry_827,Bry_827,,Marchantia polymorpha,Marchantia polymorpha,Marchantia polymorpha,,,bryophyte,spp,spp,,3.2,14.7,998,5,6,7,8,6,5,0,1,Marc,,NA,NA,NA,NA,match,
1794,0820_382,0820_382,Bry_382,Bry_382,Bry_382,,Mnium hornum,Mnium hornum,Mnium hornum,mniu hornu,,bryophyte,spp,spp,,3.4,14.5,1129,7,3,4,5,4,4,0,1,Brya,,NA,NA,NA,NA,match,
1797,0820_1080,0820_1080,,,,,Mnium marginatum,,Mnium marginatum,,,bryophyte,spp,spp,,2.3,13.3,1554,5,6,3,6,7,4,0,0,Brya,,NA,NA,NA,NA,match,
1806,0820_394,0820_394,,,,,Mnium stellare,,Mnium stellare,,,bryophyte,spp,spp,,2.9,14.2,1264,5,6,2,6,7,4,0,0,Brya,,NA,NA,NA,NA,match,
2207,0810_852,0810_852,Bry_852,Bry_852,Bry_852,,Mylia anomala,Mylia anomala,Mylia anomala,,,bryophyte,spp,spp,,2.9,13.6,1364,4,6,7,9,1,1,0,0,Jung,,NA,NA,NA,NA,match,
2209,0810_854,0810_854,Bry_854,Bry_854,Bry_854,,Mylia taylorii,Mylia taylorii,Mylia taylorii,,,bryophyte,spp,spp,,2.5,12.8,1704,4,2,6,7,2,2,0,0,Jung,,NA,NA,NA,NA,match,
2213,0810_858,0810_858,Bry_858,Bry_858,Bry_858,,Nardia scalaris,Nardia scalaris,Nardia scalaris,,,bryophyte,spp,spp,,3.1,13.8,1354,5,3,6,6,3,1,0,3,Jung,,NA,NA,NA,NA,match,
1812,0820_401,0820_401,Bry_401,Bry_401,Bry_401,,Neckera complanata,Neckera complanata,Neckera complanata,,,bryophyte,spp,spp,,3.6,14.7,1104,5,3,5,4,7,4,0,0,Hypn,,NA,NA,NA,NA,match,
1813,0820_402,0820_402,Bry_402,Bry_402,Bry_402,,Neckera crispa,Neckera crispa,Neckera crispa,,,bryophyte,spp,spp,,3,14.1,1395,7,3,6,4,8,3,0,0,Hypn,,NA,NA,NA,NA,match,
2218,0810_863,0810_863,Bry_863,Bry_863,Bry_863,,Odontoschisma sphagni,Odontoschisma sphagni,Odontoschisma sphagni,odon sphag,,bryophyte,spp,spp,,3.3,13.6,1436,7,2,8,8,1,1,0,0,Jung,,NA,NA,NA,NA,match,
1820,0820_411,0820_411,Bry_411,Bry_411,Bry_411,,Orthodontium lineare,Orthodontium lineare,Orthodontium lineare,,,bryophyte,spp,spp,,3.4,15.4,873,7,3,4,5,3,4,0,0,Brya,,NA,NA,NA,NA,match,
1596,0820_161,0820_161,Bry_161,Bry_161,Bry_161,,Cratoneuron commutatum,Palustriella commutata s.l.,Palustriella commutata,,,bryophyte,spp,spp,,2.9,13.7,1318,5,6,7,9,7,2,0,0,Hypn,,NA,NA,NA,NA,match,
4340,0820_161.2,0820_161.2,,,,,Cratoneuron commutatum falcatum,,Palustriella commutata var. falcata,,,bryophyte,subsp,subsp,,2.8,13.5,1389,5,6,8,9,6,2,0,0,Hypn,,NA,NA,NA,NA,resolved,matched to NBN preferred
2222,0810_868,0810_868,Bry_868,Bry_868,Bry_868,,Pellia endiviifolia,Pellia endiviifolia,Pellia endiviifolia,,,bryophyte,spp,spp,,3.5,14.7,1097,8,6,4,8,7,4,0,0,Foss,,NA,NA,NA,NA,match,
2223,0810_867,0810_867,Bry_867,Bry_867,Bry_867,,Pellia epiphylla,Pellia epiphylla,Pellia epiphylla,,,bryophyte,spp,spp,,3.3,14.3,1188,5,6,4,8,4,4,0,0,Foss,,NA,NA,NA,NA,match,
1852,0820_443,0820_443,,,,,Physcomitrium pyriforme,,Physcomitrium pyriforme,,,bryophyte,spp,spp,,4,15.6,882,7,6,7,8,7,6,0,0,Funa,,NA,NA,NA,NA,match,
2922,0810_872.2,0810_872.2,Bry_872.2,Bry_872.2,Bry_872.2,,Plagiochila asplenioides,Plagiochila asplenioides,Plagiochila asplenioides,,,bryophyte,spp,spp,,3.4,14.6,1182,7,3,5,6,6,4,0,0,Jung,,NA,NA,NA,NA,match,
2226,0810_872.1,0810_872.1,Bry_872.1,Bry_872.1,Bry_872.1,,Plagiochila porelloides,Plagiochila porelloides,Plagiochila porelloides,,,bryophyte,spp,spp,,3.2,14.1,1252,5,6,4,6,6,4,0,2,Jung,,NA,NA,NA,NA,match,
1791,0820_379,0820_379,Bry_379,Bry_379,Bry_379,,Plagiomnium affine,Plagiomnium affine,Plagiomnium affine,,,bryophyte,spp,spp,,3.6,15.3,975,7,3,6,6,6,4,0,1,Brya,,NA,NA,NA,NA,match,
1804,0820_392,0820_392,Bry_392,Bry_392,Bry_392,,Plagiomnium elatum,Plagiomnium elatum,Plagiomnium elatum,,,bryophyte,spp,spp,,2.9,14.1,1198,5,3,6,9,6,4,0,0,Brya,,NA,NA,NA,NA,match,
1803,0820_391,0820_391,,,,,Plagiomnium ellipticum,,Plagiomnium ellipticum,,,bryophyte,spp,spp,,3,13.9,1262,2,6,7,8,5,3,0,0,Brya,,NA,NA,NA,NA,match,
1795,0820_383,0820_383,Bry_383,Bry_383,Bry_383,,Plagiomnium rostratum,Plagiomnium rostratum,Plagiomnium rostratum,,,bryophyte,spp,spp,,3.3,14.8,1039,5,3,5,7,6,4,0,0,Brya,,NA,NA,NA,NA,match,
1807,0820_395,0820_395,Bry_395,Bry_395,Bry_395,,Plagiomnium undulatum,Plagiomnium undulatum,Plagiomnium undulatum,plagiom undul,,bryophyte,spp,spp,,3.4,14.6,1099,7,3,5,6,6,5,0,1,Brya,,NA,NA,NA,NA,match,
1857,0820_448,0820_448,,,,,Plagiothecium curvifolium,,Plagiothecium curvifolium,,,bryophyte,spp,spp,,3.3,15.6,801,7,3,3,5,3,5,0,0,Hypn,,NA,NA,NA,NA,match,
1858,0820_449,0820_449,Bry_449,Bry_449,Bry_449,,Plagiothecium denticulatum,Plagiothecium denticulatum,Plagiothecium denticulatum,,,bryophyte,spp,spp,,3.3,14.8,1086,5,6,4,6,4,5,0,0,Hypn,,NA,NA,NA,NA,match,
1865,0820_456,0820_456,Bry_456,Bry_456,Bry_456,,Plagiothecium nemorale,Plagiothecium nemorale,Plagiothecium nemorale,,,bryophyte,spp,spp,,3.7,15.3,1015,7,3,3,6,5,5,0,0,Hypn,,NA,NA,NA,NA,match,
1867,0820_458,0820_458,Bry_458,Bry_458,Bry_458,,Plagiothecium succulentum,Plagiothecium succulentum,Plagiothecium succulentum,,,bryophyte,spp,spp,,3.3,14.6,1156,5,4,3,6,5,5,0,0,Hypn,,NA,NA,NA,NA,match,
1868,0820_459,0820_459,Bry_459,Bry_459,Bry_459,,Plagiothecium undulatum,Plagiothecium undulatum,Plagiothecium undulatum,plagioth undul,,bryophyte,spp,spp,,3,14,1272,5,2,4,6,2,2,0,0,Hypn,,NA,NA,NA,NA,match,
1871,0820_462,0820_462,Bry_462,Bry_462,Bry_462,,Pleurochaete squarrosa,Pleurochaete squarrosa,Pleurochaete squarrosa,,,bryophyte,spp,spp,,5,15.9,933,9,2,8,2,9,2,0,0,Pott,,NA,NA,NA,NA,match,
2237,0810_881,0810_881,Bry_881,Bry_881,Bry_881,,Pleurozia purpurea,Pleurozia purpurea,Pleurozia purpurea,,,bryophyte,spp,spp,,3,12.7,1738,4,1,7,7,2,1,0,0,Pleu,,NA,NA,NA,NA,match,
1872,0820_463,0820_463,Bry_463,Bry_463,Bry_463,,Pleurozium schreberi,Pleurozium schreberi,Pleurozium schreberi,pleu schre,,bryophyte,spp,spp,,3.2,14,1253,5,6,6,5,2,2,0,1,Hypn,,NA,NA,NA,NA,match,
1884,0820_475,0820_475,Bry_475,Bry_475,Bry_475,,Pohlia nutans,Pohlia nutans,Pohlia nutans,pohl nutan,,bryophyte,spp,spp,,3.2,14.4,1151,3,6,5,5,2,2,0,3,Brya,,NA,NA,NA,NA,match,
1890,0820_481,0820_481,Bry_481,Bry_481,Bry_481,,Polytrichum alpinum,Polytrichastrum alpinum,Polytrichum alpinum,,,bryophyte,spp,spp,,2.1,12.5,1733,2,6,6,5,2,2,0,0,Poly,,NA,NA,NA,NA,resolved,matched to NBN preferred
1891,0820_482,0820_482,Bry_482,Bry_482,Bry_482,,Polytrichum commune,Polytrichum commune,Polytrichum commune,polytr commu,,bryophyte,spp,spp,,3.1,14,1255,3,6,6,7,2,2,0,1,Poly,,NA,NA,NA,NA,match,
1892,0820_483,0820_483,Bry_483,Bry_483,Bry_483,,Polytrichum formosum,Polytrichastrum formosum,Polytrichum formosum,polytr formo,,bryophyte,spp,spp,,3.4,14.5,1164,5,6,4,6,3,3,0,1,Poly,,NA,NA,NA,NA,resolved,matched to NBN preferred
1894,0820_485,0820_485,Bry_485,Bry_485,Bry_485,,Polytrichum juniperinum,Polytrichum juniperinum,Polytrichum juniperinum,polytr junip,,bryophyte,spp,spp,,3.4,14.4,1146,3,6,8,5,3,2,0,2,Poly,,NA,NA,NA,NA,match,
4236,0820_484,0820_484,Bry_484,Bry_484,Bry_484,,Polytrichum longisetum,Polytrichastrum longisetum,Polytrichum longisetum,,,bryophyte,spp,spp,,3.2,15,960,5,6,5,6,3,3,0,0,Poly,,NA,NA,NA,NA,resolved,matched to NBN preferred
1897,0820_488,0820_488,Bry_488,Bry_488,Bry_488,,Polytrichum piliferum,Polytrichum piliferum,Polytrichum piliferum,,,bryophyte,spp,spp,,3.2,14.1,1238,3,6,9,3,3,1,0,2,Poly,,NA,NA,NA,NA,match,
1889,0820_480,0820_480,Bry_480,Bry_480,Bry_480,,Polytrichum alpestre,Polytrichum strictum,Polytrichum strictum,,,bryophyte,spp,spp,,2.5,13.3,1533,2,6,8,7,2,1,0,0,Poly,,NA,NA,NA,NA,match,
2243,0810_887,0810_887,Bry_887,Bry_887,Bry_887,,Preissia quadrata,Preissia quadrata,Preissia quadrata,,,bryophyte,spp,spp,,2.6,13.2,1565,2,6,6,7,7,2,0,0,Marc,,NA,NA,NA,NA,match,
1772,0820_357,0820_357,Bry_357,Bry_357,Bry_357,,Isopterygium elegans,Pseudotaxiphyllum elegans,Pseudotaxiphyllum elegans,,,bryophyte,spp,spp,,3.3,14.5,1178,5,2,3,6,3,4,0,1,Hypn,,NA,NA,NA,NA,match,
2244,0810_888,0810_888,Bry_888,Bry_888,Bry_888,,Ptilidium ciliare,Ptilidium ciliare,Ptilidium ciliare,ptil cilia,,bryophyte,spp,spp,,2.4,13.5,1402,2,6,6,5,2,2,0,0,Lepi,,NA,NA,NA,NA,match,
1928,0820_521,0820_521,Bry_521,Bry_521,Bry_521,,Racomitrium canescens,Racomitrium canescens s.l.,Racomitrium canescens s.l.,,,bryophyte,spp,spp,,2.8,13.3,1447,3,6,7,5,4,2,0,0,Grim,,NA,NA,NA,NA,match,
6008,0820_1050,0820_1050,Bry_1050,Bry_1050,Bry_1050,,Racomitrium elongatum,Racomitrium elongatum,Racomitrium elongatum,,,bryophyte,spp,spp,,2.4,13.4,1635,5,2,8,4,4,2,0,2,Grim,,NA,NA,NA,NA,match,
1930,0820_523,0820_523,Bry_523,Bry_523,Bry_523,,Racomitrium fasciculare,Racomitrium fasciculare,Racomitrium fasciculare,,,bryophyte,spp,spp,,2.8,13.3,1478,5,3,7,2,2,1,0,0,Grim,,NA,NA,NA,NA,match,
1931,0820_1072,0820_1072,Bry_524,Bry_524,Bry_524,,Racomitrium heterostichum,Racomitrium heterostichum s.l.,Racomitrium heterostichum,,,bryophyte,spp,spp,,3,13.8,1505,5,2,7,2,2,1,0,0,Grim,,NA,NA,NA,NA,match,
1932,0820_525,0820_525,Bry_525,Bry_525,Bry_525,,Racomitrium lanuginosum,Racomitrium lanuginosum,Racomitrium lanuginosum,,,bryophyte,spp,spp,,3,13.4,1450,2,6,7,4,2,1,0,2,Grim,,NA,NA,NA,NA,match,
1800,0820_388,0820_388,Bry_388,Bry_388,Bry_388,,Rhizomnium pseudopunctatum,Rhizomnium pseudopunctatum,Rhizomnium pseudopunctatum,,,bryophyte,spp,spp,,2.5,13.5,1438,4,6,7,9,6,2,0,0,Brya,,NA,NA,NA,NA,match,
1801,0820_389,0820_389,Bry_389,Bry_389,Bry_389,,Rhizomnium punctatum,Rhizomnium punctatum,Rhizomnium punctatum,,,bryophyte,spp,spp,,3.2,14.4,1170,5,6,5,8,5,4,0,1,Brya,,NA,NA,NA,NA,match,
1674,0820_245,0820_245,Bry_245,Bry_245,Bry_245,,Rhynchostegium confertum,Rhynchostegium confertum,Rhynchostegium confertum,,,bryophyte,spp,spp,,3.7,15.4,932,7,3,4,5,7,6,0,0,Hypn,,NA,NA,NA,NA,match,
1939,0820_532,0820_532,Bry_532,Bry_532,Bry_532,,Rhytidiadelphus loreus,Rhytidiadelphus loreus,Rhytidiadelphus loreus,rhyt loreu,,bryophyte,spp,spp,,3,13.6,1389,5,2,5,6,2,2,0,0,Hypn,,NA,NA,NA,NA,match,
1940,0820_533,0820_533,Bry_533,Bry_533,Bry_533,,Rhytidiadelphus squarrosus,Rhytidiadelphus squarrosus,Rhytidiadelphus squarrosus,rhyt squar,,bryophyte,spp,spp,,3.4,14.5,1121,5,3,7,5,5,4,0,2,Hypn,,NA,NA,NA,NA,match,
1941,0820_534,0820_534,Bry_534,Bry_534,Bry_534,,Rhytidiadelphus triquetrus,Rhytidiadelphus triquetrus,Rhytidiadelphus triquetrus,rhyt triqu,,bryophyte,spp,spp,,3.3,14.2,1194,5,6,6,6,6,3,0,1,Hypn,,NA,NA,NA,NA,match,
2257,0810_902,0810_902,Bry_0920,Bry_902,Bry_902,,Riccardia chamedryfolia,Riccardia chamedryfolia,Riccardia chamedryfolia,,,bryophyte,spp,spp,,3.5,14.4,1203,5,3,6,9,6,3,0,1,Metz,,NA,NA,NA,NA,match,
